loss_policy_move, entropy_loss_move, loss_value_move, loss_policy_act, entropy_loss_act, loss_value_act
Episode: 1
-263660730000.0,0.0,83.112434,-0.0,0.0,9.598849
-1258003800000.0,0.0,78.71331,1629285100000.0,0.0,28.236464
-22867798000.0,0.0,102.11366,54887790000000.0,0.0,6.1434526
503546050000.0,0.0,107.551414,5964900600000.0,0.0,41.974087
155055960000.0,0.0,72.64168,-6651716300000.0,0.0,33.625362
782788460000.0,0.0,109.07051,-0.0,0.0,8.829113
-276512930000.0,0.0,102.08611,-7592882500000.0,0.0,11.185479
-0.0,0.0,100.11785,-4411196000000.0,0.0,22.342184
319008470000.0,0.0,84.30438,32352173000000.0,0.0,42.704056
-73724340000.0,0.0,88.52264,-15112832000000.0,0.0,53.84659
-851626900000.0,0.0,86.795166,20398750000000.0,0.0,29.32833
-112234750000.0,0.0,108.68096,6017677000000.0,0.0,28.395462
253867330000.0,0.0,72.25824,1709559100000.0,0.0,8.882667
210473440000.0,0.0,98.91565,-17827501000000.0,0.0,14.532056
-367491740000.0,0.0,105.37002,-0.0,0.0,13.475966
623842160000.0,0.0,123.73733,2779697000000.0,0.0,23.462774
1404677800000.0,0.0,155.60387,14190515000000.0,0.0,29.858763
-276426230000.0,0.0,104.556786,48638403000000.0,0.0,18.863834
-35384594000.0,0.0,125.92101,29697545000000.0,0.0,22.724699
514835700000.0,0.0,114.16176,-0.0,0.0,1.6325325
3047029500.0,0.0,92.035034,-51104380000000.0,0.0,24.365973
-762822900000.0,0.0,98.05868,-29458640000000.0,0.0,76.51489
556072440000.0,0.0,107.2832,-40577210000000.0,0.0,69.05277
695639700000.0,0.0,151.51949,-0.0,0.0,46.960274
692786500000.0,0.0,100.48067,-12545083000000.0,0.0,6.374805
205645100000.0,0.0,102.2889,-0.0,0.0,7.2708697
285764650000.0,0.0,70.7499,9799296000000.0,0.0,45.247414
-204062650000.0,0.0,109.196754,-0.0,0.0,6.734923
65012163000.0,0.0,122.403076,-6692544700000.0,0.0,6.675733
692271800000.0,0.0,107.78169,-31777059000.0,0.0,19.01304
-168900080000.0,0.0,91.204216,4866466400000.0,0.0,18.52515
-25657967000.0,0.0,103.328186,-9734802000000.0,0.0,5.8738
787811140000.0,0.0,92.90158,-0.0,0.0,18.396618
575910450000.0,0.0,89.06947,1491269700000.0,0.0,5.7438602
222483530000.0,0.0,147.88295,7734091000000.0,0.0,4.724879
203064030000.0,0.0,82.426575,-7667773300000.0,0.0,2.360688
872313450000.0,0.0,103.503624,-0.0,0.0,3.8235443
-435703400000.0,0.0,90.17017,-922599800000.0,0.0,62.779438
-254833100000.0,0.0,136.5537,-14010193000000.0,0.0,22.361076
-1285752800000.0,0.0,66.63161,15605065000000.0,0.0,2.703709
287247630000.0,0.0,87.786064,-482868820000.0,0.0,5.9265256
903328560000.0,0.0,102.33826,-0.0,0.0,30.33197
-67524970000.0,0.0,98.876976,195880320000.0,0.0,2.1175056
-18343688000.0,0.0,90.34762,-10231239000000.0,0.0,8.294006
-91662090000.0,0.0,94.63897,-21310590000000.0,0.0,8.648921
-701357500000.0,0.0,81.987816,-0.0,0.0,2.0255942
-106657270000.0,0.0,97.32731,-0.0,0.0,9.023619
-33820041000.0,0.0,71.912674,-0.0,0.0,9.119069
29730396000.0,0.0,90.96867,-0.0,0.0,38.85066
421772820000.0,0.0,105.00159,7282971600000.0,0.0,18.326971
224757330000.0,0.0,102.24507,-10497644000000.0,0.0,57.05929
-77825120000.0,0.0,119.09475,-312895080000.0,0.0,12.379323
138777150000.0,0.0,112.34414,-0.0,0.0,13.21729
-17596596000.0,0.0,135.58089,-3241424000000.0,0.0,8.463793
381457600000.0,0.0,106.253555,34099692000000.0,0.0,56.822567
857354800000.0,0.0,129.8376,-0.0,0.0,18.928976
626272600000.0,0.0,86.76471,-217804670000.0,0.0,7.8841205
Episode: 74
59664716000.0,0.0,99.76764,26560952000000.0,0.0,30.40904
-285570070000.0,0.0,119.92952,-23249553000000.0,0.0,9.407565
207775370000.0,0.0,83.1669,8310573500000.0,0.0,22.749166
-181237900000.0,0.0,118.26321,-27846267000000.0,0.0,42.657116
233951430000.0,0.0,76.446465,-0.0,0.0,0.5019886
-573385150000.0,0.0,84.91121,-1174749700000.0,0.0,5.564964
-508304900000.0,0.0,78.34009,-0.0,0.0,2.812531
-304716020000.0,0.0,100.66208,-7596290000000.0,0.0,7.4001803
46989450000.0,0.0,101.67472,25904686000000.0,0.0,7.987217
472509250000.0,0.0,108.62481,19328798000000.0,0.0,23.217014
-630984900000.0,0.0,115.62886,-310187900000.0,0.0,15.718719
-862079550000.0,0.0,106.85294,-8407851500000.0,0.0,21.418737
80425740000.0,0.0,86.89314,-11691938000000.0,0.0,8.352243
-587962800000.0,0.0,80.04323,7234033500000.0,0.0,14.908198
80662320000.0,0.0,85.17356,1659604600000.0,0.0,25.660923
105725730000.0,0.0,95.6861,1991873500000.0,0.0,47.959072
23050967000.0,0.0,93.36238,19424726000000.0,0.0,52.49303
471012700000.0,0.0,119.531555,6381812300000.0,0.0,30.33811
-71268340000.0,0.0,97.543205,-0.0,0.0,7.838993
326595500000.0,0.0,68.844284,-0.0,0.0,48.758064
946900800.0,0.0,117.54866,-0.0,0.0,3.5677974
82722955000.0,0.0,82.40234,-29086483000000.0,0.0,35.539227
-295903170000.0,0.0,77.27141,-0.0,0.0,2.6670496
-618250800000.0,0.0,107.57696,10174571000000.0,0.0,5.332648
356901130000.0,0.0,125.72713,-11208633000000.0,0.0,8.606725
-295755060000.0,0.0,118.99033,10707003000000.0,0.0,18.256973
-103469720000.0,0.0,115.271996,9629062000000.0,0.0,18.128149
-0.0,0.0,103.74593,-0.0,0.0,48.221283
-126921860000.0,0.0,120.96685,12481958000000.0,0.0,13.851096
880881500000.0,0.0,90.95484,-0.0,0.0,9.616299
-324085780000.0,0.0,106.789085,3613494600000.0,0.0,28.12702
-639631000000.0,0.0,80.80474,-1177272700000.0,0.0,18.380974
-32733467000.0,0.0,86.95393,-1801803700000.0,0.0,3.8812528
280814680000.0,0.0,79.246346,4052600800000.0,0.0,20.211271
-403479330000.0,0.0,108.674706,-58917363000000.0,0.0,30.56702
9262962000.0,0.0,154.51588,-14709468000000.0,0.0,35.826294
247395710000.0,0.0,108.44397,12246669000000.0,0.0,9.522992
-1094204400000.0,0.0,82.3229,175418540000.0,0.0,23.898632
250352010000.0,0.0,84.86025,-4748179700000.0,0.0,27.144022
391954000000.0,0.0,93.4718,-0.0,0.0,2.9973876
224162790000.0,0.0,79.211426,3531642800000.0,0.0,16.329947
828200060000.0,0.0,118.49905,-0.0,0.0,19.061447
-1315687500000.0,0.0,74.74544,5670997000000.0,0.0,19.834639
-0.0,0.0,88.36956,-0.0,0.0,1.8470229
74725450000.0,0.0,105.24004,14643716000000.0,0.0,16.341307
192740770000.0,0.0,91.78438,4062632000000.0,0.0,38.632122
-94542980000.0,0.0,81.92075,7662440300000.0,0.0,8.461128
-107144970000.0,0.0,89.23408,24848682000000.0,0.0,10.29674
-208204800000.0,0.0,144.15385,-0.0,0.0,12.531756
589372800000.0,0.0,74.15591,5567673000000.0,0.0,8.261613
118488580000.0,0.0,80.444565,6858306000000.0,0.0,30.144209
-538858200000.0,0.0,99.32655,4040000500000.0,0.0,14.90717
756986500000.0,0.0,82.736694,-19858770000000.0,0.0,54.650112
-454743430000.0,0.0,69.03791,-0.0,0.0,12.418764
12730639000.0,0.0,98.3023,-1656385300000.0,0.0,35.74754
446573180000.0,0.0,84.275764,33281416000000.0,0.0,32.852814
13124218000.0,0.0,86.69924,-0.0,0.0,17.30497
-621986050000.0,0.0,91.313644,213932950000.0,0.0,44.033634
217833650000.0,0.0,94.72267,-125269430000.0,0.0,52.205067
-289295560000.0,0.0,125.91891,3335216000000.0,0.0,26.272406
324310100000.0,0.0,131.80229,-7937747000000.0,0.0,22.015997
-3227149800.0,0.0,70.50494,-0.0,0.0,15.727841
10607011000.0,0.0,90.68066,-0.0,0.0,19.19409
-364202720000.0,0.0,135.79546,9643218000000.0,0.0,27.361471
-125680320000.0,0.0,107.588356,31854510000000.0,0.0,3.5137055
-213329350000.0,0.0,86.96524,1138144000000.0,0.0,13.727066
-0.0,0.0,146.00537,-725945100000.0,0.0,6.4025407
263960970000.0,0.0,94.82586,3505710700000.0,0.0,43.931194
-162513930000.0,0.0,77.50099,-11604266000000.0,0.0,18.925575
-74409090000.0,0.0,72.62768,6283662000000.0,0.0,24.543325
131743630000.0,0.0,66.52728,49856622000000.0,0.0,17.030005
100667154000.0,0.0,90.56871,806304500000.0,0.0,19.280855
-111800890000.0,0.0,114.540726,-0.0,0.0,13.778894
348547100000.0,0.0,81.52473,-0.0,0.0,17.738688
-1120231400000.0,0.0,97.24567,4820135600000.0,0.0,22.40026
-310828170000.0,0.0,115.20745,-0.0,0.0,5.5382113
8351211000.0,0.0,126.91919,507371360000.0,0.0,17.607546
-11441368000.0,0.0,79.319916,16282368000000.0,0.0,41.209076
-846334200000.0,0.0,116.20579,-4557705300000.0,0.0,15.426322
-16846338000.0,0.0,130.14809,-1033599300000.0,0.0,9.919359
-514931330000.0,0.0,110.5376,-2330248000000.0,0.0,1.5525539
-235562420000.0,0.0,92.822395,2591130600000.0,0.0,20.337568
-1485529300000.0,0.0,123.91902,4972635000000.0,0.0,4.086118
70362730000.0,0.0,85.16195,7436755000000.0,0.0,26.370031
-237949830000.0,0.0,96.83496,-0.0,0.0,4.6250916
-571686000000.0,0.0,104.89178,24172674000000.0,0.0,32.394176
184923880000.0,0.0,94.26444,5750129000000.0,0.0,8.54338
156992720000.0,0.0,89.78596,-1426244500000.0,0.0,21.844389
Episode: 75
935987450000.0,0.0,57.34199,-21321382000000.0,0.0,4.159874
261964890000.0,0.0,107.65147,-9648409000000.0,0.0,52.177853
-997662000000.0,0.0,126.219376,4167855000000.0,0.0,58.296505
94750690000.0,0.0,92.64776,-6480162000000.0,0.0,22.402164
73604874000.0,0.0,77.132225,-347934500000.0,0.0,21.457275
-210152000000.0,0.0,90.443695,-0.0,0.0,11.080747
-52663017000.0,0.0,92.328514,8845275000000.0,0.0,31.18163
302800600000.0,0.0,100.44613,2008487700000.0,0.0,2.4645946
183119900000.0,0.0,106.25045,-0.0,0.0,3.9855068
54677303000.0,0.0,95.776024,7144532300000.0,0.0,63.58435
-42871996000.0,0.0,88.395744,-2163718800000.0,0.0,15.077204
66665345000.0,0.0,107.23174,-0.0,0.0,39.353577
137137470000.0,0.0,88.06219,3225473000000.0,0.0,55.838947
-101505600000.0,0.0,123.458755,-0.0,0.0,13.307719
-167557990000.0,0.0,100.28115,2358976400000.0,0.0,9.065719
580079450000.0,0.0,102.74578,-0.0,0.0,8.690593
205766300000.0,0.0,113.26493,-12748595000000.0,0.0,29.126677
-250752390000.0,0.0,94.95333,-0.0,0.0,9.7350645
-144895720000.0,0.0,123.678116,29199587000000.0,0.0,26.796448
59692757000.0,0.0,86.21392,3263587200000.0,0.0,6.4196954
-305718400000.0,0.0,111.81464,-0.0,0.0,77.83059
168033830000.0,0.0,102.19839,-5944587600000.0,0.0,9.584275
113093796000.0,0.0,94.25298,-1201304200000.0,0.0,4.265229
-124436520000.0,0.0,74.7413,-0.0,0.0,39.997597
-46044357000.0,0.0,114.05552,9193263000000.0,0.0,26.227451
234824900000.0,0.0,94.27944,-0.0,0.0,6.6045036
390082560000.0,0.0,101.76099,27989210000000.0,0.0,32.65275
-54035320000.0,0.0,79.940025,5226459300000.0,0.0,2.824787
-214907110000.0,0.0,80.394325,-3352836000000.0,0.0,5.16209
-141315380000.0,0.0,101.51208,-0.0,0.0,6.7473083
21390131000.0,0.0,96.68683,64937136000.0,0.0,6.882049
-113018910000.0,0.0,115.30663,6737685400000.0,0.0,46.665382
110415890000.0,0.0,96.26765,-0.0,0.0,11.082078
156955380000.0,0.0,79.81278,4881873600000.0,0.0,36.052532
94664360000.0,0.0,104.68573,-296380900000.0,0.0,31.593613
448252150000.0,0.0,93.47111,-0.0,0.0,3.7621467
-269792020000.0,0.0,97.94661,-1727724000000.0,0.0,4.635185
91861150000.0,0.0,107.86074,-1749574700000.0,0.0,25.53974
243845450000.0,0.0,98.07926,-15845176000000.0,0.0,27.561707
-89625330000.0,0.0,116.28721,10089280000000.0,0.0,18.88397
92054210000.0,0.0,92.183876,-0.0,0.0,19.532393
-128226220000.0,0.0,104.80424,-0.0,0.0,26.336195
-224122080000.0,0.0,93.99026,4045404000000.0,0.0,34.92404
371267240000.0,0.0,97.29604,7746596400000.0,0.0,23.659386
-282710440000.0,0.0,109.01006,-0.0,0.0,20.212431
-85161970000.0,0.0,103.51514,4029063400000.0,0.0,19.00654
-429721700000.0,0.0,84.92826,-0.0,0.0,41.36967
-203366700000.0,0.0,86.18172,-13251723000000.0,0.0,7.162622
-144866600000.0,0.0,94.05944,-0.0,0.0,53.427437
517354720000.0,0.0,82.50746,-15726876000000.0,0.0,4.7169023
-997614900000.0,0.0,91.2976,22502479000000.0,0.0,18.047138
19109624000.0,0.0,88.90809,-0.0,0.0,3.8095224
-300425740000.0,0.0,114.5792,-0.0,0.0,49.66517
83167590000.0,0.0,152.8509,-1947389300000.0,0.0,18.504568
128205816000.0,0.0,98.07629,23473380000.0,0.0,17.539665
453107450000.0,0.0,85.94073,6950092000000.0,0.0,36.18118
-46099997000.0,0.0,111.51751,-0.0,0.0,21.079187
-166738030000.0,0.0,124.1203,-0.0,0.0,1.3176206
-61631120000.0,0.0,123.712425,-0.0,0.0,17.613388
-480591500000.0,0.0,81.63256,-0.0,0.0,17.7191
251694090000.0,0.0,87.523705,5691659500000.0,0.0,49.494785
-1452067100000.0,0.0,82.086296,-0.0,0.0,3.7439427
220225540000.0,0.0,90.576614,-4614752600000.0,0.0,38.374928
41226460000.0,0.0,91.546036,-8792925300000.0,0.0,17.16423
-35892210000.0,0.0,95.922386,-4560816400000.0,0.0,20.175097
54861128000.0,0.0,89.10599,5149407000000.0,0.0,16.0418
51486360000.0,0.0,127.56209,-8731400000000.0,0.0,3.5722656
-128063455000.0,0.0,85.234795,17399268000000.0,0.0,6.2412477
-405486930000.0,0.0,109.01754,11373937000000.0,0.0,15.631534
-723954600000.0,0.0,113.51719,-1852525000000.0,0.0,3.737917
-33065636000.0,0.0,103.687805,-0.0,0.0,32.01205
-480675330000.0,0.0,79.00494,-0.0,0.0,8.605334
96938400000.0,0.0,88.62447,-6189256000000.0,0.0,11.281397
-77467780000.0,0.0,97.14141,-0.0,0.0,36.952656
89573196000.0,0.0,98.035416,3769180000000.0,0.0,20.226126
346079130000.0,0.0,124.97271,26609023000000.0,0.0,10.380706
-498613980000.0,0.0,98.54493,20080058000000.0,0.0,28.894953
14105992000.0,0.0,94.830696,22407977000000.0,0.0,48.146557
-300710950000.0,0.0,80.99217,4525312000000.0,0.0,23.546255
-213138880000.0,0.0,78.365395,-0.0,0.0,32.186398
-60430316000.0,0.0,78.422005,-14598701000000.0,0.0,22.132141
-316135930000.0,0.0,103.26946,5419208500000.0,0.0,29.712482
-353007200000.0,0.0,92.15625,-20583784000000.0,0.0,4.0318937
838124600000.0,0.0,113.540054,687349400000.0,0.0,29.456045
-48574290000.0,0.0,99.69674,-16353678000000.0,0.0,29.811499
-332173300000.0,0.0,112.310974,-56965240000000.0,0.0,45.770157
-532943600000.0,0.0,86.10247,3335700000000.0,0.0,12.934918
-294350300000.0,0.0,112.31555,9499413000000.0,0.0,14.052463
Episode: 76
26986377000.0,0.0,80.81248,2638804700000.0,0.0,11.957728
-230867620000.0,0.0,108.2114,86559550000000.0,0.0,10.435729
-555628560000.0,0.0,105.978775,23149356000000.0,0.0,10.408717
123194106000.0,0.0,96.22906,3289445600000.0,0.0,19.038559
115180230000.0,0.0,98.580635,-7250893600000.0,0.0,4.710384
-956325300000.0,0.0,92.08927,-0.0,0.0,23.184435
261494000000.0,0.0,93.35277,-0.0,0.0,11.102223
-211311170000.0,0.0,96.09319,-7188564700000.0,0.0,3.4036012
163019700000.0,0.0,90.16959,-9587110000000.0,0.0,10.984182
-37161860000.0,0.0,103.37874,2462647800000.0,0.0,16.600517
-1232588600000.0,0.0,84.76609,-7680689700000.0,0.0,11.06406
-485739720000.0,0.0,106.05987,34238657000000.0,0.0,35.177483
53953510000.0,0.0,91.39596,-240349380000.0,0.0,3.6532173
-178894650000.0,0.0,95.79003,-3408507400000.0,0.0,5.095321
-169763540000.0,0.0,79.91611,-0.0,0.0,2.4815567
8937975000.0,0.0,86.47723,1902995600000.0,0.0,24.435482
-243309920000.0,0.0,106.7876,-0.0,0.0,12.956069
61542970000.0,0.0,109.50674,3242831400000.0,0.0,30.276728
-776727040000.0,0.0,88.52703,-0.0,0.0,30.231968
-349624070000.0,0.0,104.11116,4573400000000.0,0.0,51.33856
-712386500000.0,0.0,89.18575,-6192314700000.0,0.0,33.520454
105477540000.0,0.0,117.53932,827622400000.0,0.0,4.701072
-915621740000.0,0.0,99.35576,-85848300000.0,0.0,15.508479
-70522000000.0,0.0,105.87823,2248582400000.0,0.0,10.329485
-619874940000.0,0.0,109.48537,-0.0,0.0,2.6515238
-735764000000.0,0.0,82.513664,11009159000000.0,0.0,22.571
-250968300000.0,0.0,113.32735,16247399000000.0,0.0,10.36244
71656590000.0,0.0,88.52974,-692926700000.0,0.0,4.560621
-2317523600000.0,0.0,122.454994,769255540000.0,0.0,60.751392
376880100000.0,0.0,98.15157,16773139000000.0,0.0,40.66474
-469248570000.0,0.0,93.4804,-1239114200000.0,0.0,9.3261795
-59150213000.0,0.0,105.779045,-40725460000000.0,0.0,6.1828527
-113409130000.0,0.0,87.783,-0.0,0.0,61.38998
-469549780000.0,0.0,93.565895,684087300000.0,0.0,2.9735446
-1683628900000.0,0.0,97.659424,-554429450000.0,0.0,29.316853
398709700000.0,0.0,88.898186,-0.0,0.0,15.215159
-19518544000.0,0.0,93.20746,1100842900000.0,0.0,2.948122
160320340000.0,0.0,83.793106,-0.0,0.0,3.9271638
-410323220000.0,0.0,113.15669,-48254402000000.0,0.0,42.672344
-317191550000.0,0.0,96.7699,3497138000000.0,0.0,8.248737
-241591010000.0,0.0,102.95585,4339101300000.0,0.0,22.572874
-0.0,0.0,135.7886,-0.0,0.0,2.2982118
-61575967000.0,0.0,101.55792,3146266400000.0,0.0,32.25056
-656232700000.0,0.0,94.1171,-0.0,0.0,1.4890866
-772207000000.0,0.0,92.85427,5620769500000.0,0.0,7.514244
-543139230000.0,0.0,93.94496,1444638400000.0,0.0,44.00683
2949029400.0,0.0,86.30041,3006030700000.0,0.0,36.115913
-227646520000.0,0.0,85.78926,-0.0,0.0,2.2158668
-177633940000.0,0.0,93.10114,-6362980400000.0,0.0,16.947
-133326480000.0,0.0,105.27504,5926833000000.0,0.0,24.561491
-20799527000.0,0.0,101.32003,-20086383000000.0,0.0,32.76443
783052400000.0,0.0,104.885254,4249159500000.0,0.0,10.177599
939469600000.0,0.0,105.81885,-18125710000000.0,0.0,12.626288
-392336380000.0,0.0,101.22167,-235454410000.0,0.0,21.201025
-220615160000.0,0.0,84.445984,797015740000.0,0.0,39.579144
541811870000.0,0.0,96.43623,-0.0,0.0,30.096075
-345609760000.0,0.0,90.32198,1597206000000.0,0.0,3.5395584
221613980000.0,0.0,92.38745,11201248000000.0,0.0,9.232468
127033990000.0,0.0,98.48032,1824861500000.0,0.0,49.572662
63576347000.0,0.0,112.056816,-0.0,0.0,4.828537
1210685000000.0,0.0,100.84436,-262659720000.0,0.0,6.815628
371474140000.0,0.0,92.56786,-474168100000.0,0.0,12.3316345
-580482700000.0,0.0,87.22228,530930570000.0,0.0,6.853451
213215260000.0,0.0,88.54879,-0.0,0.0,6.0342407
-505187000000.0,0.0,102.71651,-298748350000.0,0.0,6.5325446
236545500000.0,0.0,90.75513,-0.0,0.0,2.9336724
217854920000.0,0.0,94.860756,16539379000000.0,0.0,34.85831
-2283914100000.0,0.0,100.31885,-0.0,0.0,16.469236
-688084700000.0,0.0,113.89839,-370693400000.0,0.0,19.610985
-230757650000.0,0.0,91.205315,-697372840000.0,0.0,7.6295314
58465157000.0,0.0,98.62742,-11665650000000.0,0.0,14.973506
737354900000.0,0.0,91.5234,-0.0,0.0,2.2893286
-480703380000.0,0.0,86.37444,12885537000000.0,0.0,4.115897
-409041930000.0,0.0,89.42254,1999705500000.0,0.0,26.701324
-529490180000.0,0.0,91.34606,10405608000000.0,0.0,7.7472205
-2485932800000.0,0.0,95.31537,-0.0,0.0,9.641492
-251239860000.0,0.0,99.61995,-267783820000.0,0.0,2.2182758
74251534000.0,0.0,85.947334,92815250000000.0,0.0,99.571655
-350488300000.0,0.0,91.94197,-0.0,0.0,2.4399269
-437230600000.0,0.0,92.822205,-0.0,0.0,2.5275688
-665882460000.0,0.0,93.22094,-0.0,0.0,4.8547444
-836160000000.0,0.0,97.38589,-10058464000000.0,0.0,47.085964
155970000000.0,0.0,89.2124,-0.0,0.0,7.7886047
541532200000.0,0.0,102.61336,-6908019700000.0,0.0,106.58523
-95186625000.0,0.0,96.907936,1178593500000.0,0.0,26.023014
-146992900000.0,0.0,92.973724,556944000000.0,0.0,6.6418986
-192897040000.0,0.0,88.31753,10631982000000.0,0.0,46.62153
-233203840000.0,0.0,105.58811,-7195763000000.0,0.0,12.028325
Episode: 77
-796729500000.0,0.0,89.93599,5148137000000.0,0.0,1.2763048
-4828687400.0,0.0,103.64648,-0.0,0.0,3.9118557
383522140000.0,0.0,97.98397,12675781000000.0,0.0,16.660833
260661610000.0,0.0,102.12862,11323796000000.0,0.0,36.199318
-471465330000.0,0.0,81.42165,-9405544000000.0,0.0,24.707432
-224661180000.0,0.0,97.085625,-1956726000000.0,0.0,20.002882
505071440000.0,0.0,100.987076,2741259700000.0,0.0,13.317759
167103350000.0,0.0,99.590004,613975900000.0,0.0,41.414856
726259300000.0,0.0,96.89269,-7752038500000.0,0.0,15.03478
-255309320000.0,0.0,87.53222,1028800840000.0,0.0,4.664575
40070800000.0,0.0,90.29146,736261400000.0,0.0,17.162746
-359992620000.0,0.0,90.03774,1605333500000.0,0.0,31.530317
-137941830000.0,0.0,99.766655,1931927600000.0,0.0,17.902618
-30328834000.0,0.0,97.5483,-5652453000000.0,0.0,12.525531
-35453330000.0,0.0,98.81588,-0.0,0.0,36.008667
-615141200000.0,0.0,90.854385,-0.0,0.0,19.049742
-214592420000.0,0.0,96.03877,-0.0,0.0,14.706344
-76245750000.0,0.0,107.49233,14204812000000.0,0.0,17.397974
135937330000.0,0.0,110.45518,4468755000000.0,0.0,5.8451247
154601210000.0,0.0,91.2169,-850825300000.0,0.0,5.227863
37724270000.0,0.0,92.05276,-0.0,0.0,4.639886
-244212760000.0,0.0,90.41231,-0.0,0.0,8.468125
-690289500000.0,0.0,95.37996,-13911917000000.0,0.0,66.40688
79800020000.0,0.0,96.52211,-0.0,0.0,3.212022
-257325580000.0,0.0,97.55969,-0.0,0.0,111.27797
-553001350000.0,0.0,95.15537,-6838870000000.0,0.0,4.083616
68022235000.0,0.0,93.37537,-5809051000000.0,0.0,3.4820774
-149979220000.0,0.0,82.66512,2413318000000.0,0.0,25.567682
-226941830000.0,0.0,102.57424,4591755000000.0,0.0,14.210337
-287358800000.0,0.0,92.84366,3851248200000.0,0.0,35.5006
-1133657700000.0,0.0,88.43551,2571452800000.0,0.0,32.724556
-478658760000.0,0.0,96.34208,6832090000000.0,0.0,4.178914
228338750000.0,0.0,95.53625,18663845000000.0,0.0,16.748175
898544570000.0,0.0,92.11371,-56309430000000.0,0.0,12.016108
276107360000.0,0.0,99.65688,-0.0,0.0,8.111367
-197256800000.0,0.0,89.1407,-0.0,0.0,1.260759
-408756060000.0,0.0,96.32494,-0.0,0.0,2.266525
-136510400000.0,0.0,109.20011,36057890000000.0,0.0,12.623633
365732230000.0,0.0,97.55606,15687418000000.0,0.0,13.762967
-217882820000.0,0.0,112.96783,-0.0,0.0,10.01805
1175792300000.0,0.0,96.97926,-1098973700000.0,0.0,23.065573
-504412900000.0,0.0,97.41756,-1454331700000.0,0.0,40.90184
-512407240000.0,0.0,99.35503,9074712000000.0,0.0,34.12338
116518306000.0,0.0,98.011894,-0.0,0.0,13.847849
-30806716000.0,0.0,96.895,17030965000000.0,0.0,47.871128
18825517000.0,0.0,85.62223,-19207912000000.0,0.0,21.048237
66625680000.0,0.0,90.50118,1705649100000.0,0.0,15.850756
-19673151000.0,0.0,102.475784,-978582040000.0,0.0,19.707142
166021140000.0,0.0,108.33672,-0.0,0.0,1.0945796
317935750000.0,0.0,91.9166,4790934300000.0,0.0,25.340763
47332760000.0,0.0,97.9934,-0.0,0.0,19.039356
51734323000.0,0.0,97.6629,1360625400000.0,0.0,28.010818
340007200000.0,0.0,91.87597,-12413990000000.0,0.0,13.347658
-405573240000.0,0.0,92.774,6935339300000.0,0.0,38.637783
347812070000.0,0.0,106.82317,-233269400000.0,0.0,2.8284879
-114752760000.0,0.0,99.28117,5798160000000.0,0.0,5.3052964
642918000000.0,0.0,109.430565,-7570813600000.0,0.0,44.51125
-1007840660000.0,0.0,94.97267,-0.0,0.0,9.969626
152647530000.0,0.0,91.92785,-3536562700000.0,0.0,13.038208
403047200000.0,0.0,89.9065,-6317998600000.0,0.0,40.11086
-404381000000.0,0.0,94.58125,2909644300000.0,0.0,2.5021951
-188909060000.0,0.0,102.15366,1410064000000.0,0.0,12.510872
485383200000.0,0.0,110.50988,2068283800000.0,0.0,19.796711
80031260000.0,0.0,99.34625,1772421800000.0,0.0,22.44158
852853100000.0,0.0,104.987526,2746164200000.0,0.0,51.693714
143616740000.0,0.0,92.14315,-7148971500000.0,0.0,11.595399
-644652200000.0,0.0,90.04958,-4433149000000.0,0.0,7.9428377
387059420000.0,0.0,100.22269,2263150500000.0,0.0,24.614836
409447940.0,0.0,95.72637,1031270300000.0,0.0,9.947608
322221540000.0,0.0,102.304016,-8628432000000.0,0.0,15.130612
-574543300000.0,0.0,93.597534,-6658599700000.0,0.0,20.282778
-515304400000.0,0.0,95.216675,19921760000000.0,0.0,36.484993
-601477000000.0,0.0,90.59887,1976400300000.0,0.0,2.322636
-715893700000.0,0.0,93.84466,559910500000.0,0.0,3.991367
-274193650000.0,0.0,98.37081,2609096200000.0,0.0,11.436252
-234058350000.0,0.0,94.73546,2377782700000.0,0.0,8.908069
-173814840000.0,0.0,96.84963,17486770000000.0,0.0,10.619094
174607480000.0,0.0,103.59065,9244985000000.0,0.0,8.2317095
-542655740000.0,0.0,84.396355,-0.0,0.0,29.699347
-81091440000.0,0.0,94.335045,-6439396000000.0,0.0,20.841532
-277946630000.0,0.0,93.429825,-3232245200000.0,0.0,8.81832
-107370450000.0,0.0,95.13878,1710993400000.0,0.0,19.667944
-1038370500000.0,0.0,118.34843,-0.0,0.0,3.2562616
-672550350000.0,0.0,90.676506,1014023650000.0,0.0,39.27189
-295570870000.0,0.0,96.04653,85848540000000.0,0.0,10.497165
-141718880000.0,0.0,112.64353,1632769100000.0,0.0,43.95132
263952970000.0,0.0,102.30346,7642954600000.0,0.0,39.64185
-1082139740000.0,0.0,98.40958,708373900000.0,0.0,10.678195
Episode: 78
131055460000.0,0.0,108.21236,-0.0,0.0,10.514117
-252798200000.0,0.0,105.044945,3870271200000.0,0.0,36.312794
751082400000.0,0.0,109.892456,49374063000000.0,0.0,85.83373
-67004944000.0,0.0,100.677246,4791249000000.0,0.0,24.670382
231190410000.0,0.0,109.02565,-2507758000000.0,0.0,3.4588985
-818452500000.0,0.0,100.03777,1503349000000.0,0.0,73.05324
152721750000.0,0.0,94.13647,587188140000.0,0.0,11.54118
-739124000000.0,0.0,95.31382,-19088900000000.0,0.0,19.514614
-39424823000.0,0.0,108.47927,-154105920000.0,0.0,1.1126224
479016600000.0,0.0,84.861404,12056013000000.0,0.0,55.87113
